ID Data,Nama Produk,Jenis Kulit,Review Produk,Rating,Label
A188,Cosrx: Low pH Good Morning Gel Cleanser,Oily,"Cleanser COSRX ini bagus sih tapi ga terlalu ngelembabin di kulitku, sedikit bikin breakout dan bruntusan entah apa yg salah, so daripada ga kepake mau aku preloved aja lah ya baru 7x kupake dan sisa masih banyak banget +/- 90% mau aku jual 95 aja, lokasi di semarang bisa lewat shoope juga udah kubuat gratis ongkir, kl mau liat fotonya bisa lngsung ke no 081367014627",1,Negative
A189,Cosrx: Low pH Good Morning Gel Cleanser,Oily,"Bener bener gacocok pke ini, beli yg fullsize gataunya wajah malah makin berminyak kirain bukan karna pake ini gataunya pas ganti cuci muka yg lama muka ga berminyak lg. Pdhl pgn bgt cocok sama dia harganya cukup murah krn isinya lumayan banyak ya. Skrg sisa 50 persen kalo ada yg mau nyoba bisa wa aku ya 081546852811🙏🏻",1,Negative
A190,Cosrx: Low pH Good Morning Gel Cleanser,Oily,"Setelah penuh pertimbangan akhirnya beli juga produk ini gara2 review yang aduhai. Dan alhamdulillah setelah seminggu pemakaian, jerawat baru muncul tiap pagi gak pernah absen. Sediiihh, padahal udah berharap banget bakal cocok pake ini. 😭 Buat temen2 yg cocok boleh beli di aku. Pemakaian baru seminggu kok. Domisili Malang Jatim. 085646729789.",1,Negative
A191,Cosrx: Low pH Good Morning Gel Cleanser,Combination,"Kirain dengan PH yg bagus buat kulit akan ngurangin masalah dikulit, ternyata salah sangka deh.. setelah berjuang break out dan selama 6 bulan kulit udah bagus banget, iseng pengen upgrade sabun muka yang katanya low PH dan banyak dipuji.. ternyata, ini trouble maker dr semua usaha aku bagusin kulit.. baru 5 hari pake.. jidat, pipi, sama samping idung keluar ratusan tiny bumps dan sakit banget merah2, sampe stress pake make up keliatan geradakan.. dan sampe skrg bingung sembuhin nya lagi gimana.. i regret buy this cleanser",1,Negative
A192,Cosrx: Low pH Good Morning Gel Cleanser,Combination,"Aku ingin mencintai produk ini seperti orang-orang tapi tidak bisa ? Di kulitku ini terlalu bikin keset sih gatau kenapa. Aku sempet curiga produk ini adalah penyebab breakout-ku pada waktu itu, temenku juga bilang gitu. Cuma karena aku cinta mati sama cosrx dan nekat abis, aku terusin aja pake produk ini sampe di satu titik aku sadar kalo emang produk ini yg bikin aku breakout. Seharian aku cuma bersihin muka pake ini doang dan ga pake skincare lain dan hasilnya banyak jerawat muncul. Akhirnya aku pindah ke cleanser lain dan jerawatku berangsur membaik.",1,Negative
A193,Cosrx: Low pH Good Morning Gel Cleanser,Combination,"Lagi nyari-nyari gentle cleanser dan akhirnya memutuskan beli ini. Entah kenapa aku tuh suka banget kecolongan masalah ingredients. Aku agak bermasalah sama yang ada “tea tree” nya, dan lagi-lagi aku baru nyadar kalau ini ada tea trea pas udah dibeli. Bener aja, pas dipake sih enak, bahkan aku hampir seminggu pake dan gaada masalah, tapi akhirnya nongol juga jerawat. Pas diterusin, makin banyak. Ketahuan juga kalo emang gak jodoh. Akhirnya kasih ke sepupu dari pada nganggur.",1,Negative
A194,Cosrx: Low pH Good Morning Gel Cleanser,Combination,"Emg bener skin care itu cocok2an, aku beli karna mau ngeganti FW aku yg lama (nivea facial foam) tp pertama kali nyobain keriiiiiing bgt ketarik sih nggak cuman kering bgt, sampe2 bagian hidung aku kering kaya bersisik gitu",1,Negative
A195,Cosrx: Low pH Good Morning Gel Cleanser,Combination,"Cleanser yg paling parah dlm 23 tahun hidupku ini. Kecewaaaaaa banget😞 aku beli krn reviewnya bagus² semua. Dan aku beli lah full size padahal baru mau nyoba *goblok sih* dan ternyata sodara² baru 3 hari dipake, wajah udh mulai bruntusan tapi kirain krn hormon secara udh mau dtg bln tapi lama kelamaan kok tambah parah? jidat ku bruntusan, T-zone aku jerawatan terutama di hidung tumbuh 2 jerawat besar kek bisul ya Tuhannnn😭 akhirnya aku berhenti lah pake si cleanser ini dan Alhamdulillah udh mendingan, jerawat besar udh kempes tapi bruntusan blm hilang😭 dan 1 lagi, rata² review org lain klo make cleanser ini ga kerasa ketarik, tapi di aku terasa banget ketariknya sumpah! intinya kecewa kecewa parahhhh! repurchase? BIG NO!!!",1,Negative
A196,Cosrx: Low pH Good Morning Gel Cleanser,Combination,"Muka ancur cuma karna 1mgg pake E*ha, udh pesimis krn selama 1thn gak bisa ilang"" ni jerawat, pas udh mulai membaik, kemakan review terus beli ini, eh 3x pakai muka malah jerawatan lagi. Dan makin gede"", merah"" gtu dan sakit :( padahal optimis bgt sm produk ini. Mau dijual aj deh isi 95% 100k aja.",1,Negative
A197,Cosrx: Low pH Good Morning Gel Cleanser,Combination,"isi produk kayak gel bening harumnya segar, sedikit aja sudah berbusa banyak. pas dipake kayak keset gitu. tapi sayang pemakaian pertama malah breakout di area kening. huhuhu. dikira bakalan cocok. isinya banyak pula. dicoba lagi tetep breakout ngga ada perubahan :(",2,Negative
A198,Cosrx: Low pH Good Morning Gel Cleanser,Dry,"maaf buat para pecinta cosrx ini. sungguh deh aku pengen suka cleanser ini tp ya ampun... bikin kering bgt pas beli tuh kebeli bgt sm claim mereka bahwa cleanser ini ph nya 5.5 yg mana aman ya buat semua kulit cuma.. ternyata dia ada fungsi lain yaitu gentle exfoliate yg ternyata ga cukup gentle buat kulit ku. jd monmaap, dia ga rekomen buat yg kukitnya serupa dg ku. yg ada makin iritasi kulitnya",2,Negative
A199,Cosrx: Low pH Good Morning Gel Cleanser,Normal,"pertama mau nyobain ini liat dulu review d fd dan kebanyakan cocok sama produk ini, tapi pas pertama nyobain langsung muncul jerawat gede yg itu artinya penolakan dr kulit, tapi masih penasaran siapa tau setelahnya engga, dan tiap nyobain muncul jerawat lagi ? ahirnya setelah 5 hari nyobain memutuskan untuk stop, pengen nyobain lagi tapi takut, kayanya mending engga deh gamau ngambil resiko lagi. senangnya bagi org2 yang cocok",2,Negative
A200,Cosrx: Low pH Good Morning Gel Cleanser,Oily,Saya ngga cocok sama cleanser ini. Baru 3 hari pakai muka jadi kering sampai mengelupas dan gatal padahal muka saya cukup oily. Muncul beberapa jerawat juga yang lumayan besar. :( Tapi cleansernya enak dipakai bikin muka berkesan bersih,2,Negative
A201,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Dry,"Pertama kali coba karena tertarik dengan klaimnya yang fragrance free, colorant free dan mampu melembabkan kulit. Setelah mencobanya, kulit muka saya terasa sangat lembut dan kenyal. Selain itu tidak ada efek seperti terasa tertarik, kemerahan atau kulit mengelupas. Pokoknya saya favorit banget deh sama face wash ini. kelebihan lainnya juga banyak banget guys : (+) Harganya lumayan murah (+) mudah di dapat (+) Hemat banget, soalnya sekali pakai cukup sebesar 1 biji jagung (+) Ga ada efek samping purging atau breakout (+) Tidak berbau dan tidak berwarna So far ga nemu hal yang bikin ga suka sama face wash ini. Dan sampe sekarang, saya udah repurchase face wash ini banyak banget saking sukanya.",5,Positive
A202,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Dry,"Beli Facial Wash ini karena tergiur beli 1 gratis 1. Pas banget dengan Facial Wash yg biasa aku pake lagi gak ada. Awalnya gambling bgt karena belum pernah denger review Hada Labo sama sekali. Setelah beli, aku cerita sama temen dan dia bilang Facial Wash ini enak dan oke hasilnya. Ternyata bener! Melembutkan sekali buat muka aku yang kombinasi. Daerah T zone juga aman terkendali, hehe. Jadi penasaran sama pelembabnya nih.",5,Positive
A203,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Dry,"Facewash ini sangat melembabkan & membuat kulit wajah jd kenyal. Sangat cocok untuk kulitku yg kering banget. Aku sudah repurchase berkali2 krn suka hasilnya, tdk bikin jerawatan jg. Aku sudah coba byk produk Hada Labo ini & semua cocok2 saja. Facewash gokujyun memang lbh lembab dibanding seri shirojyun, stlh mencoba keduanya. Aku akan tetap pakai gokujyun ini. Sayang jenis foam nya susah dicari, aku hanya ketemu sekali dan stlh kucoba enak jg.",5,Positive
A204,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Dry,"Facial wash andalan yang di duet-kan dengan seri Tamagohada. Karena efek AHA dan BHA, Tamagohada saya pakai di malam hari, sementara ini di pagi hari. Packagingnya sama seperti facial wash Hada Labo yg lain, tube-nya tidak licin (membantu banget untuk meminimalisir kemungkinan jatuh), tutupnya juga cukup kuat dan tidak mudah patah. Tekaturnya kental-creamy, dan tidak berbau. Busanya lembut, muka terasa bersih tapi tidak terasa kesat ataupun ketarik. Tidak membuat kulit kering, tapi tidak terlalu melembabkan juga.",5,Positive
A205,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Dry,"This is my HG facial wash, especially for my dry skin. Nothing beats Hada Labo. Teksturnya creamy dan terasa lembut di wajah. Setelah cuci muka, kulit langsung terasa fresh, soft, dan yg terpenting lembap. Biasanya aku pakai di wajah kering, jadi waktu cuci muka jangan langsung dibasahi pakai air wajahnya. Setelah dipijat sebentar baru bilas hingga bersih. Very very recommended!",5,Positive
A206,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Dry,"this is my holygrail face wach. Kulitku yang sensitif bisa cocok pake face wash ini karena kandungannya yang non alkohol, non pewarna, non pewangi juga. Cukup dikit aja dan setelah cuci muka, muka jadi kerasa lebih licin dan lembab. ga pernah kecewa sama face wash ini",5,Positive
A207,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Normal,"yeay, setelah sekian lama berkutat dengan fw untuk acne, kali ini aku memberanikan diri nyobain fw yang biasa aja. dan seneng banget karena hasilnya oke. gak keset gitu ketika dibilas dan gak bikin breakout. yes for repurchase",5,Positive
A208,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Normal,"ini face wash andalan aku 8 bulan belakangan. pertama nyoba karna liat review nya bagus-bagus bikin muka kerasa halus, dan yang penting dia ga mengandung bahan-bahan yang g perlu kaya fragrance. setelah nyoba emang bener rasanya di muka berasa kenyal dan halus. abis cuci muka ga berasa ketarik-tarik keset gitu tapi suka efek kenyalnya itu loh :D pake 1-2 cm uda ckup buat semuka dan emang sih di awal ada bau aneh tapi lama2 kebiasa sama bau nya itu.",5,Positive
A209,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Normal,"Suka, suka dan sukaaaa banget sama Face wash dari Hadalabo ini. Gak bikin kulit berminyak makin berminyak. Tersedia ukuran kecil yang bisa dibawa travelling. Harganyapun gak bikin kantong jebol. Udah gitu selesai membasuh muka pakai air, kulit muka terasa bersih, kenyal dan lembut. Efek sampingnya....tangan nyolekin pipi mlulu :D",5,Positive
A210,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Normal,"Facial wash favoritku, udah 3 kali repurchase. Bikin lembab, daya bersihnya lumayan (meski tetap harus double cleansing), dipake 2-3 kali sehari tetep aman gak bikin kering. Busanya juga banyak dibanding yang Tamagohada. Kalo muka lagi kering banget, facial wash ini bikin jadi lebih adem, dan langsung ditambah sama Lotion nya yang seri Gokujyun juga. Cocok banget buat mukaku yang kering. Sama sekali gak bikin breakout juga. LOVE IT!",5,Positive
A211,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Normal,"Suka bgtt sama facewashnya Hada Labo karena tanpa pewangi, pewarna, dan alkohol jd berasa aman gt. Gampang ditemuin di mana-mana dengan harga yg pas. Gokujyun ini teksturnya lebih enak dari Tamagohada menurutku, pake sedikit aja udah cukup berbusa ke seluruh wajah. Yg paling penting dia ga bikin kering walaupun ga pake pelembab. Dan ada kemasan kecilnyaa gampang dibawa2 hehe.",5,Positive
A212,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Normal,"Aku beli ini untuk digunakan bergantian dengan seri hadalabo mild peeling facial wash, teskturnya creamy dan super lembut waktu digunakan diwajah, bikin kulit wajah aku jadi lembab dan kenyal, produk ini ga ada baunya sama sekali, dan busanya sedikit tapi tetap efek diwajahku. Harganya juga sangat terjangkau ga nyesel beli ini.",5,Positive
A213,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Normal,"acewash favorit! Suka karena ga ada efek ketarik2, lembab, muka jadi halus dan kenyal2 kaya mochi hihi. Sayangnya susah banget dicari dikota aku jadi terpaksa pake facewash lain kalo lagi ga nemu di drugstore :(",5,Positive
A214,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Combination,"Suka banget produk ini. Udah beli tube yang kedua. Formulanya lembut dan ngga bikin jerawatan. Bikin kulit kenyal. Mengandung HA yang bagus banget buat kulit. Dan tidak mengandung pewarna, pengawet, atau paraben. Harganya murah dan gampang ditemuin juga.",5,Positive
A215,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Combination,"Cheap but does its job perfectly. Gak banyak pewarna, pewangi, dan embel-embel lainnya. Kulit berasa bersih dan lembut. Gokujyun (sama tamagohada) adalah facial wash favorit dari hada labo sebagai second cleanse, dan entah kenapa rasanya lebih lembut aja daripada yang shirojyun. Sudah repurchase beberapa kali.",5,Positive
A216,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Combination,"Setelah bertahun-tahun nggak ganti facial wash, tiba2 jadi mau upgrade facial wash. Haha. Main ke skin care talk, nemu thread hada labo dan akhirnya cobain juga starter pack-nya. Facial wash ini merupakan salah satu dari 3 produk dlm starter pack. Teksturnya agak thick tp gampang untuk pemakaiannya kok. (+) tidak mengandung paraben, alkohol dan fragarance (+) pake sebanyak 1 biji jagung aja udah cukup untuk 1 muka dan busanya pun banyak (+) setelah bersihin muka, rasanya kulit tuh supple banget. Halus, bawaannya mau pegang2 terus lol (+) nggak ninggalin efek kulit ketarik So far, karena cocok dgn formulanya, sepertinya akan repurchase ke ukuran yg besar deh. Kalo lihat kandungannya, ini bisa cocok juga dipake oleh org yg kulitnya sensitif. :)",5,Positive
A217,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Combination,"-no breakout even on my oily-acne-prone skin -affordable and easy-to-get -ngga bikin kulit kering ketarik Hada Labo Gokujyun Face Wash ini jadi holy grail selama kurang lebih setahun terakhir. Kulitku sendiri berminyak banget tapi justru paling ngga suka kalo harus pake face wash yang bikin kulit kering. Setelah lari sana sini, akhirnya ketemu deh sama Hada Labo yang satu ini. Entah udah repurchase berapa kali tapi most likely tetep bakal repurchase sampai menemukan face wash lain yang lebih oke",5,Positive
A218,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Combination,"Busa pembersih wajah ini cocok untuk kulit saya. Setelah membersihkan wajah dengan menggunakan produk ini, sangat terasa bersihnya namun tidak mengeringkan kulit wajah. Satu tube biasanya saya pakai untuk 3 bulan.",5,Positive
A219,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Combination,"Produk facial wash pertama yang cocok banget sama kulit wajah aku yang sensitif. Pertama pakai langsung jatuh cinta, kulit berasa bersih, kenyal dan lembab. Setelah konsisten pakai produk ini, wajahku yang tadinya banyak jerawat kecil, komedo jadi berangsur membaik dan terus membaik. I love this product so much.",5,Positive
A220,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Oily,"sukaaaa. ini facewash favorite ku. baunya pas, gak harum, tapi temenku ada yang gak suka sih sama baunya, kayak bau obat katanya :)). Busanya gak lebay, dan kalo di bilas cepet bersihnya, gak kayak sabun muka yang lain. gampang nyarinya juga. love it :*",5,Positive
A221,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Oily,"ini adalah facial wash pengganti ku setelah facial skii ku habis. enak banget di wajah, wajahku gak kering padahal di tempatku sekarang lagi kering banget cuacanya, berangin tapi dingin. dulu wajahku sering banget ngelupas, tapi sekarang gak pernah ngelupas sama sekali. taoi mungkin untuk pencerahan gak ada ya cuma bikin lembab aja. aku usap sabun ini sampe bener bener berbusa dan baru aku pakein ke wajah busanya. tapi udah terlanjur cocok sama face wash ini, bakaln beli lagi pasti. kemasannya juga praktis. aku langsung beli yang gede.",5,Positive
A222,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Oily,"Dari semua varian pencuci muka hadalabo, ini kesukaan nomor 2 setelah seri tamagohada. sebenernya ini aman banget buat kulit sensitif dan berjerawat krn sama sekali gak harsh. Gak ada istilah memperparah acne ataupun bikin kering/kemerahan. tapi aku kurang dapet rasa bersihnya. makanya cuma dipakai sebagai cuci muka pagi hari aja",5,Positive
A223,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Oily,"face wash yang sangat oke menurut aku. selama ini hunting face wash yang ga bikin kulit muka jadi kesat, akhirnya ketemu jg. soft banget, busanya banyak, ga ada fragrance, cm sayang masi pake paraben :(",5,Positive
A224,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Oily,"Salah satu facial wash yang melembabkan banget. Awalnya khawatir aja soalnya aku berminyak banget, apalagi kalo dipakai untuk cuci muka sore, rasanya kurang bersih ngebilas cleansing oilnya kalo pake ini. Tapi gak pernah ada efek buruk, gak bikin jerawatan samsek, tapi ya karena aku kulitnya berminyak jadi aku pake untuk cuci muka pagi aja. Tetep repurchase kalo udah abis, sekarang udah tube kedua. Suka banget deh.",5,Positive
